#w_LO= 1.087087
#w_TO= 1.000000
#Phonon content Kim: P#Phonon content Varga: V######################################
#wp	w+	w-	P+	P-	V+	V-	n	wto/meV	wlo/meV
######################################
1.240000	1.384726	0.895484	0.340512	0.659488	0.340512	0.659488	7.713328e+17	33.300000	36.200000	
1.250000	1.392130	0.897905	0.331797	0.668203	0.331797	0.668203	7.838238e+17	33.300000	36.200000	
1.260000	1.399609	0.900251	0.323310	0.676690	0.323310	0.676690	7.964151e+17	33.300000	36.200000	
1.270000	1.407162	0.902526	0.315049	0.684951	0.315049	0.684951	8.091068e+17	33.300000	36.200000	
1.280000	1.414787	0.904730	0.307013	0.692987	0.307013	0.692987	8.218988e+17	33.300000	36.200000	
1.290000	1.422481	0.906866	0.299199	0.700801	0.299199	0.700801	8.347912e+17	33.300000	36.200000	
1.300000	1.430242	0.908937	0.291606	0.708394	0.291606	0.708394	8.477838e+17	33.300000	36.200000	
1.310000	1.438067	0.910945	0.284230	0.715770	0.284230	0.715770	8.608768e+17	33.300000	36.200000	
1.320000	1.445956	0.912891	0.277066	0.722934	0.277066	0.722934	8.740701e+17	33.300000	36.200000	
1.330000	1.453905	0.914778	0.270113	0.729887	0.270113	0.729887	8.873638e+17	33.300000	36.200000	
1.340000	1.461913	0.916607	0.263365	0.736635	0.263365	0.736635	9.007578e+17	33.300000	36.200000	
1.350000	1.469978	0.918381	0.256818	0.743182	0.256818	0.743182	9.142521e+17	33.300000	36.200000	
1.360000	1.478097	0.920102	0.250467	0.749533	0.250467	0.749533	9.278467e+17	33.300000	36.200000	
1.370000	1.486269	0.921771	0.244308	0.755692	0.244308	0.755692	9.415417e+17	33.300000	36.200000	
1.380000	1.494493	0.923390	0.238336	0.761664	0.238336	0.761664	9.553370e+17	33.300000	36.200000	
1.390000	1.502766	0.924961	0.232547	0.767453	0.232547	0.767453	9.692326e+17	33.300000	36.200000	
1.400000	1.511087	0.926486	0.226934	0.773066	0.226934	0.773066	9.832286e+17	33.300000	36.200000	
1.410000	1.519453	0.927965	0.221494	0.778506	0.221494	0.778506	9.973249e+17	33.300000	36.200000	
1.420000	1.527865	0.929402	0.216221	0.783779	0.216221	0.783779	1.011521e+18	33.300000	36.200000	
1.430000	1.536319	0.930796	0.211110	0.788890	0.211110	0.788890	1.025818e+18	33.300000	36.200000	
1.440000	1.544815	0.932150	0.206157	0.793843	0.206157	0.793843	1.040216e+18	33.300000	36.200000	
1.450000	1.553351	0.933466	0.201357	0.798643	0.201357	0.798643	1.054713e+18	33.300000	36.200000	
1.460000	1.561926	0.934743	0.196704	0.803296	0.196704	0.803296	1.069311e+18	33.300000	36.200000	
1.470000	1.570538	0.935985	0.192195	0.807805	0.192195	0.807805	1.084010e+18	33.300000	36.200000	
1.480000	1.579187	0.937191	0.187824	0.812176	0.187824	0.812176	1.098808e+18	33.300000	36.200000	
1.490000	1.587870	0.938364	0.183588	0.816412	0.183588	0.816412	1.113707e+18	33.300000	36.200000	
1.500000	1.596587	0.939504	0.179481	0.820519	0.179481	0.820519	1.128706e+18	33.300000	36.200000	
1.510000	1.605337	0.940613	0.175499	0.824501	0.175499	0.824501	1.143806e+18	33.300000	36.200000	
1.520000	1.614118	0.941691	0.171638	0.828362	0.171638	0.828362	1.159006e+18	33.300000	36.200000	
1.530000	1.622930	0.942740	0.167895	0.832105	0.167895	0.832105	1.174306e+18	33.300000	36.200000	
1.540000	1.631771	0.943760	0.164264	0.835736	0.164264	0.835736	1.189707e+18	33.300000	36.200000	
1.550000	1.640640	0.944753	0.160743	0.839257	0.160743	0.839257	1.205207e+18	33.300000	36.200000	
1.560000	1.649537	0.945720	0.157327	0.842673	0.157327	0.842673	1.220809e+18	33.300000	36.200000	
1.570000	1.658460	0.946661	0.154014	0.845986	0.154014	0.845986	1.236510e+18	33.300000	36.200000	
1.580000	1.667410	0.947578	0.150798	0.849202	0.150798	0.849202	1.252312e+18	33.300000	36.200000	
1.590000	1.676384	0.948470	0.147678	0.852322	0.147678	0.852322	1.268214e+18	33.300000	36.200000	
1.600000	1.685382	0.949340	0.144649	0.855351	0.144649	0.855351	1.284217e+18	33.300000	36.200000	
1.610000	1.694403	0.950187	0.141708	0.858292	0.141708	0.858292	1.300320e+18	33.300000	36.200000	
1.620000	1.703448	0.951013	0.138854	0.861146	0.138854	0.861146	1.316523e+18	33.300000	36.200000	
1.630000	1.712513	0.951817	0.136081	0.863919	0.136081	0.863919	1.332827e+18	33.300000	36.200000	
1.640000	1.721600	0.952602	0.133388	0.866612	0.133388	0.866612	1.349230e+18	33.300000	36.200000	
1.650000	1.730708	0.953367	0.130773	0.869227	0.130773	0.869227	1.365735e+18	33.300000	36.200000	
1.660000	1.739835	0.954113	0.128231	0.871769	0.128231	0.871769	1.382339e+18	33.300000	36.200000	
1.670000	1.748981	0.954841	0.125761	0.874239	0.125761	0.874239	1.399044e+18	33.300000	36.200000	
1.680000	1.758147	0.955552	0.123360	0.876640	0.123360	0.876640	1.415849e+18	33.300000	36.200000	
1.690000	1.767330	0.956245	0.121027	0.878973	0.121027	0.878973	1.432755e+18	33.300000	36.200000	
1.700000	1.776530	0.956922	0.118757	0.881243	0.118757	0.881243	1.449760e+18	33.300000	36.200000	
